"","LSOA11CD","LSOA11NM","MEAN"
"1879","E01002315","Havering 006D",39.2514915098669
"1880","E01000571","Brent 012B",39.2427680090754
"1881","E01000217","Barnet 035F",39.2404526166902
"1882","E01002469","Hillingdon 010D",39.2343347639485
"1883","E01003263","Lewisham 023A",39.233700254022
"1884","E01033575","Newham 034G",39.2287055667337
"1885","E01001240","Ealing 024A",39.2271099744246
"1886","E01001440","Enfield 012A",39.2189688096754
"1887","E01004078","Sutton 011C",39.2167594310451
"1888","E01001589","Greenwich 012B",39.2157794676806
"1889","E01003076","Lambeth 014C",39.2111490928215
"1890","E01000134","Barnet 024F",39.2071116656269
"1891","E01000515","Brent 003A",39.2055804158989
"1892","E01002669","Hounslow 014B",39.1924443009364
"1893","E01001548","Enfield 002D",39.1895798319328
"1894","E01004156","Sutton 018C",39.186844613918
"1895","E01004634","Wandsworth 028B",39.1849710982659
"1896","E01000579","Brent 032A",39.184792219275
"1897","E01003226","Lewisham 019A",39.1815594763802
"1898","E01004152","Sutton 018A",39.1778752436647
"1899","E01002312","Havering 001C",39.1746359362458
"1900","E01002005","Haringey 035A",39.1698113207547
"1901","E01004107","Sutton 020B",39.1671481634338
"1902","E01000092","Barking and Dagenham 019E",39.1631101021566
"1903","E01001232","Ealing 031C",39.1623650868137
"1904","E01000179","Barnet 029B",39.1621433542102
"1905","E01001345","Ealing 005D",39.155592469546
"1906","E01001889","Hammersmith and Fulham 014A",39.1526822558459
"1907","E01004625","Wandsworth 027E",39.1510040160643
"1908","E01002523","Hillingdon 016D",39.150178784267
"1909","E01000162","Barnet 015E",39.1499185225421
"1910","E01003726","Redbridge 002D",39.1493937796521
"1911","E01000056","Barking and Dagenham 018C",39.1421116017664
"1912","E01004605","Wandsworth 006B",39.1398128898129
"1913","E01001316","Ealing 003B",39.1341531581889
"1914","E01003472","Merton 001A",39.1323692992214
"1915","E01001556","Enfield 035E",39.1282413955681
"1916","E01004050","Southwark 024D",39.1232657417289
"1917","E01004357","Waltham Forest 001E",39.1210603829161
"1918","E01003439","Merton 023C",39.1206943314348
"1919","E01000990","Croydon 045A",39.1194209891435
"1920","E01004527","Wandsworth 035C",39.1079136690648
"1921","E01000475","Brent 029C",39.0921305182342
"1922","E01002330","Havering 011E",39.0873907615481
"1923","E01001053","Croydon 032A",39.0811529933481
"1924","E01000112","Barking and Dagenham 002E",39.0800724637681
"1925","E01000560","Brent 023D",39.0780580675869
"1926","E01002278","Havering 001B",39.0688741721854
"1927","E01003672","Redbridge 007E",39.0684093437152
"1928","E01002006","Haringey 035B",39.0627272727273
"1929","E01000748","Bromley 042C",39.0592095920148
"1930","E01002655","Hounslow 019C",39.0568978955573
"1931","E01002336","Havering 008C",39.0565149136578
"1932","E01000607","Brent 013C",39.056338028169
"1933","E01002433","Hillingdon 004A",39.0541008439732
"1934","E01004499","Wandsworth 020A",39.0482180293501
"1935","E01001058","Croydon 034A",39.0469387755102
"1936","E01003644","Redbridge 017C",39.0386847195358
"1937","E01001325","Ealing 009A",39.0385429902584
"1938","E01001592","Greenwich 014B",39.0379901960784
"1939","E01003353","Lewisham 030E",39.0379054318093
"1940","E01004223","Tower Hamlets 001B",39.0306156968877
"1941","E01001322","Ealing 004C",39.0294225146199
"1942","E01003391","Merton 014B",39.0287686996548
"1943","E01001574","Greenwich 008D",39.0268176400477
"1944","E01002325","Havering 011C",39.0256853872771
"1945","E01001559","Enfield 033F",39.0246177204208
"1946","E01003470","Merton 020E",39.022948269156
"1947","E01001304","Ealing 039D",39.0223944875108
"1948","E01003371","Merton 005D",39.009623095429
"1949","E01003032","Lambeth 017B",39.008800880088
"1950","E01033569","Kingston upon Thames 004G",39.0083832335329
"1951","E01002185","Harrow 009A",39.0046728971963
"1952","E01002062","Haringey 034D",39.0025290844714
"1953","E01001190","Croydon 045C",39.0023932987635
"1954","E01004542","Wandsworth 021D",39
"1955","E01000203","Barnet 028E",38.9993397160779
"1956","E01000994","Croydon 009A",38.9966120835686
"1957","E01002928","Kingston upon Thames 008B",38.9964761158966
"1958","E01000876","Camden 013B",38.9923273657289
"1959","E01000873","Camden 005C",38.9919419822724
"1960","E01000150","Barnet 036A",38.9905008635579
"1961","E01001310","Ealing 001D",38.9901202749141
"1962","E01004448","Waltham Forest 018D",38.9899087909955
"1963","E01003431","Merton 019C",38.9898595943838
"1964","E01002400","Hillingdon 024A",38.9882644628099
"1965","E01033738","Greenwich 037D",38.9849912739965
"1966","E01001265","Ealing 006A",38.9845381526104
"1967","E01003779","Redbridge 014F",38.9536266349584
"1968","E01004500","Wandsworth 014A",38.9492798998121
"1969","E01003793","Redbridge 027D",38.9417424772568
"1970","E01000359","Bexley 009C",38.9416586306654
"1971","E01002183","Harrow 013C",38.940796555436
"1972","E01000109","Barking and Dagenham 004D",38.9363684771033
"1973","E01003323","Lewisham 018C",38.9322916666667
"1974","E01000352","Bexley 021D",38.9303468208092
"1975","E01002906","Kensington and Chelsea 002C",38.9269808389435
"1976","E01000404","Bexley 004B",38.926670609107
"1977","E01000477","Brent 026D",38.9241743725231
"1978","E01000145","Barnet 037A",38.9189704480458
"1979","E01001171","Croydon 028C",38.9181266846361
"1980","E01000216","Barnet 035E",38.9117943548387
"1981","E01004146","Sutton 007C",38.9068582020389
"1982","E01000225","Barnet 037F",38.9068564036222
"1983","E01002985","Kingston upon Thames 007E",38.9049881235154
"1984","E01001785","Hackney 015B",38.9043956043956
"1985","E01002347","Havering 030D",38.8995152049361
"1986","E01003429","Merton 019A",38.8978897208986
"1987","E01004602","Wandsworth 010C",38.8958041958042
"1988","E01002687","Hounslow 029A",38.8949720670391
"1989","E01001287","Ealing 016F",38.8932461873638
"1990","E01002327","Havering 009A",38.8919971671388
"1991","E01000611","Brent 016D",38.88769611891
"1992","E01002343","Havering 029A",38.887436762226
"1993","E01004559","Wandsworth 015D",38.8868243243243
"1994","E01004169","Sutton 004C",38.8862876254181
"1995","E01002335","Havering 009D",38.8812168034766
"1996","E01003221","Lewisham 025C",38.8798062367545
"1997","E01004018","Southwark 032E",38.8796937659497
"1998","E01002528","Hillingdon 028D",38.8792062122519
"1999","E01004546","Wandsworth 027C",38.8775731310943
"2000","E01003427","Merton 023A",38.8760856977418
"2001","E01000887","Camden 006B",38.8747454175153
"2002","E01000899","Camden 002E",38.874456471459
"2003","E01003358","Merton 009C",38.8734587929916
"2004","E01001438","Enfield 007E",38.8722403184944
"2005","E01004547","Wandsworth 029C",38.868330464716
"2006","E01000476","Brent 026C",38.8682476943346
"2007","E01002374","Havering 027E",38.865551425031
"2008","E01000628","Brent 014F",38.8608645863155
"2009","E01003483","Newham 032A",38.8485958485958
"2010","E01000532","Brent 033C",38.8436893203883
"2011","E01003609","Newham 037A",38.843680826394
"2012","E01001660","Greenwich 029D",38.834335538184
"2013","E01000557","Brent 015E",38.8340461933276
"2014","E01003578","Newham 003A",38.8309348167856
"2015","E01002351","Havering 016C",38.8304303278689
"2016","E01003833","Richmond upon Thames 020F",38.8164002062919
"2017","E01004175","Sutton 010D",38.8151802656546
"2018","E01001315","Ealing 003A",38.8144144144144
"2019","E01000980","Croydon 017A",38.8142857142857
"2020","E01001495","Enfield 029A",38.8131443298969
"2021","E01033100","Wandsworth 002G",38.8116826503923
"2022","E01002002","Haringey 031C",38.8081039755352
"2023","E01000392","Bexley 016B",38.8034342521464
"2024","E01001346","Ealing 007B",38.8005330964016
"2025","E01000908","Camden 001B",38.7994219653179
"2026","E01033324","Lewisham 008E",38.7991021324355
"2027","E01000380","Bexley 010D",38.7978484984312
"2028","E01001681","Greenwich 020C",38.7961661341853
"2029","E01000029","Barking and Dagenham 001C",38.7941525088898
"2030","E01000464","Bexley 002D",38.7934336525308
"2031","E01001252","Ealing 030B",38.7911809427268
"2032","E01000512","Brent 018D",38.7891644908616
"2033","E01000418","Bexley 002B",38.7883761343889
"2034","E01001381","Ealing 034D",38.7856893542757
"2035","E01004496","Wandsworth 024B",38.7834467120181
"2036","E01002313","Havering 001D",38.7826535880227
"2037","E01001193","Croydon 014E",38.7750826901874
"2038","E01001214","Ealing 023B",38.7704847704848
"2039","E01002405","Hillingdon 027A",38.7699008711325
"2040","E01003650","Redbridge 015B",38.7689969604863
"2041","E01004608","Wandsworth 006E",38.7650727650728
"2042","E01004391","Waltham Forest 014A",38.7640054127199
"2043","E01004217","Tower Hamlets 030C",38.7578201368524
"2044","E01002446","Hillingdon 031B",38.752299202943
"2045","E01003517","Newham 036E",38.7504540501271
"2046","E01002581","Hounslow 008D",38.7459371614301
"2047","E01000185","Barnet 029F",38.7434819175778
"2048","E01033737","Greenwich 004I",38.7423544197738
"2049","E01001965","Haringey 009C",38.7423363711682
"2050","E01000514","Brent 002B",38.7384712571068
"2051","E01004564","Wandsworth 002D",38.7243991640543
"2052","E01004621","Wandsworth 019D",38.7213896457766
"2053","E01003461","Merton 004E",38.7208960705105
"2054","E01002213","Harrow 027D",38.7168079096045
"2055","E01000373","Bexley 008A",38.7155555555556
"2056","E01000588","Brent 002E",38.7143679815721
"2057","E01003459","Merton 006E",38.7091102823655
"2058","E01003547","Newham 007A",38.7086834733894
"2059","E01004137","Sutton 012A",38.7050084889643
"2060","E01001384","Ealing 032C",38.7003676470588
"2061","E01003267","Lewisham 031D",38.6952983725136
"2062","E01000691","Bromley 002C",38.6949569495695
"2063","E01002328","Havering 009B",38.6943859649123
"2064","E01003280","Lewisham 016A",38.6929955290611
"2065","E01003373","Merton 018A",38.6873138773079
"2066","E01000491","Brent 030B",38.6857766857767
"2067","E01002690","Hounslow 007F",38.6822633297062
"2068","E01000671","Bromley 020D",38.6786951501155
"2069","E01004599","Wandsworth 025E",38.6746543778802
"2070","E01000922","Camden 007E",38.6740389678778
"2071","E01002932","Kingston upon Thames 006A",38.6729776247849
"2072","E01003666","Redbridge 019F",38.6711070280202
"2073","E01002635","Hounslow 010D",38.6675348837209
"2074","E01002207","Harrow 032C",38.6661026508742
"2075","E01002231","Harrow 013E",38.6660403945514
"2076","E01002009","Haringey 035D",38.6629502572899
"2077","E01001445","Enfield 003B",38.6600552525324
"2078","E01004189","Sutton 001E",38.6576470588235
"2079","E01001241","Ealing 024B",38.6525928024936
"2080","E01000577","Brent 007E",38.6417563245129
"2081","E01003269","Lewisham 023C",38.6404819277108
"2082","E01003286","Lewisham 013D",38.6384778012685
"2083","E01002141","Harrow 005B",38.6383125864454
"2084","E01000624","Brent 005D",38.6380880121396
"2085","E01001441","Enfield 006B",38.6337902264601
"2086","E01003487","Newham 033D",38.6319165998396
"2087","E01004083","Sutton 019A",38.628903122498
"2088","E01000125","Barnet 024A",38.6207124010554
"2089","E01004389","Waltham Forest 003D",38.620582617001
"2090","E01001185","Croydon 014B",38.6193841494195
"2091","E01000243","Barnet 032C",38.6187667560322
"2092","E01004153","Sutton 021E",38.6186342592593
"2093","E01004151","Sutton 021D",38.6144024514811
"2094","E01001260","Ealing 012B",38.6093163035312
"2095","E01003359","Merton 006A",38.6021377672209
"2096","E01001080","Croydon 036C",38.6011904761905
"2097","E01001021","Croydon 044D",38.6011241446725
"2098","E01004356","Waltham Forest 001D",38.5972045743329
"2099","E01003725","Redbridge 003C",38.5955435516543
"2100","E01000780","Bromley 001B",38.5945428434658
"2101","E01002264","Havering 026E",38.5911764705882
"2102","E01002263","Havering 026D",38.5818675481053
"2103","E01002610","Hounslow 028C",38.5813737212701
"2104","E01002656","Hounslow 019D",38.580875356803
"2105","E01000140","Barnet 041C",38.576071922545
"2106","E01000221","Barnet 039B",38.5746498931878
"2107","E01002429","Hillingdon 019C",38.5717294024743
"2108","E01001052","Croydon 030B",38.5702685821362
"2109","E01001928","Hammersmith and Fulham 011A",38.568097509274
"2110","E01003219","Lewisham 025B",38.5663632007667
"2111","E01002224","Harrow 031E",38.5641166758393
"2112","E01000334","Bexley 006A",38.5585284280936
"2113","E01003395","Merton 007B",38.5578607653296
"2114","E01004502","Wandsworth 020B",38.5573654390935
"2115","E01001425","Enfield 027B",38.552952903065
"2116","E01000803","Bromley 004C",38.5519782777347
"2117","E01002091","Haringey 006A",38.5518518518519
"2118","E01001706","Greenwich 005B",38.5452961672474
"2119","E01004075","Southwark 031E",38.5408547008547
"2120","E01004142","Sutton 012D",38.5401669274909
"2121","E01000155","Barnet 030D",38.5374493927126
"2122","E01032575","Haringey 037D",38.5354223433242
"2123","E01004131","Sutton 003B",38.530888030888
"2124","E01000201","Barnet 028C",38.5298754131706
"2125","E01002757","Islington 002C",38.5266742338252
"2126","E01001041","Croydon 031C",38.5242424242424
"2127","E01000347","Bexley 021B",38.5224260958206
"2128","E01000658","Bromley 042A",38.5221786291253
"2129","E01000656","Bromley 039C",38.5191877575044
"2130","E01002162","Harrow 015C",38.5185390149419
"2131","E01033743","Greenwich 002H",38.5091615216092
"2132","E01004631","Wandsworth 022C",38.5031017369727
"2133","E01001342","Ealing 005B",38.4970540974826
"2134","E01000702","Bromley 013B",38.4924623115578
"2135","E01001650","Greenwich 019B",38.4909177820268
"2136","E01000410","Bexley 018D",38.4901327592393
"2137","E01001066","Croydon 034F",38.4876390605686
"2138","E01001678","Greenwich 017A",38.4777861445783
"2139","E01000014","Barking and Dagenham 013B",38.4734058183955
"2140","E01000219","Barnet 037D",38.4728884254432
"2141","E01003354","Lewisham 026D",38.4719408705174
"2142","E01000996","Croydon 009C",38.4664750957854
"2143","E01003072","Lambeth 014A",38.461938534279
"2144","E01004554","Wandsworth 009A",38.4612911204551
"2145","E01004725","Westminster 003B",38.4573643410853
"2146","E01003409","Merton 013E",38.4522657281126
"2147","E01003718","Redbridge 034E",38.4518828451883
"2148","E01001793","Hackney 011B",38.4506054811982
"2149","E01000825","Bromley 008G",38.4483152484295
"2150","E01004367","Waltham Forest 019D",38.4476035743298
"2151","E01001792","Hackney 011A",38.4456584243818
"2152","E01000450","Bexley 009E",38.4448336252189
"2153","E01003320","Lewisham 018B",38.4444444444444
"2154","E01001142","Croydon 007D",38.4441964285714
"2155","E01001991","Haringey 017A",38.4432088959492
"2156","E01001662","Greenwich 037A",38.4403516115529
"2157","E01004526","Wandsworth 035B",38.4382129277567
"2158","E01000784","Bromley 002E",38.4370271473075
"2159","E01001167","Croydon 028A",38.4361179361179
"2160","E01001920","Hammersmith and Fulham 020A",38.4340659340659
"2161","E01000323","Barnet 019F",38.433582787652
"2162","E01000336","Bexley 003C",38.4314917127072
"2163","E01003196","Lewisham 029D",38.4291588785047
"2164","E01004381","Waltham Forest 007C",38.428204029147
"2165","E01000132","Barnet 021B",38.420365535248
"2166","E01000928","Camden 003E",38.4128476302389
"2167","E01001392","Enfield 032A",38.4094586185439
"2168","E01003222","Lewisham 022D",38.4031642116748
"2169","E01003131","Lambeth 026B",38.3990254466703
"2170","E01004615","Wandsworth 034B",38.3935264054514
"2171","E01000045","Barking and Dagenham 017C",38.3908969210174
"2172","E01002672","Hounslow 020D",38.3887195121951
"2173","E01001483","Enfield 025A",38.3877301684266
"2174","E01000151","Barnet 026B",38.3869839048286
"2175","E01001318","Ealing 003D",38.381309148265
"2176","E01000040","Barking and Dagenham 019A",38.3808397397989
"2177","E01000412","Bexley 018E",38.3800082610492
"2178","E01002496","Hillingdon 033A",38.379245923913
